112,2017-01-08,2017-01-08,알파 센타우리,true  ,false  ,1970,black,,2023-09-01,거절,COMPANY,300000000,k3,319,1
113,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,,1960,white,,,,FEMALE,400000000,k5,987,1
114,2017-01-08,2017-01-08,알파 센타우리,false ,,1980,black,,,,MALE,300000000,k3,546,1
115,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,1970,yellow,,2023-08-16,,FEMALE,400000000,k5,231,1
116,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,1960,black,,2023-08-16,,MALE,300000000,k3,321,2
117,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,false  ,1950,white,,2023-09-01,거절,FEMALE,400000000,k5,123,1
118,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,1970,black,,2023-09-01,거절,MALE,300000000,k3,456,1
119,2017-01-08,2017-01-08,부산 해운대,true  ,,1960,yellow,,,,FEMALE,400000000,k5,789,1
120,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,,2005,blue,,,,MALE,300000000,k3,654,1
121,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,2004,white,,2023-08-16,,FEMALE,400000000,k5,319,1
122,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,2004,black,,2023-08-16,,MALE,300000000,k3,987,1
123,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,2003,yellow,,2023-09-01,거절,COMPANY,400000000,k5,654,1
124,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,2001,black,,2023-09-01,거절,COMPANY,300000000,k3,464,2
125,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,,2000,white,,,,FEMALE,400000000,k5,456,1
126,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,,2000,black,,,,MALE,300000000,k3,123,1
127,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,true  ,1980,yellow,,2023-08-16,,FEMALE,400000000,k5,123,2
128,2017-01-08,2017-01-08,알파 센타우리,true  ,true  ,1980,black,,2023-08-16,,MALE,300000000,k3,789,1
129,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,1950,white,,2023-09-01,거절,FEMALE,400000000,k5,789,1
130,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,1970,black,,2023-09-01,거절,MALE,300000000,k3,456,1
131,2017-01-08,2017-01-08,알파 센타우리,false ,,1950,yellow,,,,FEMALE,400000000,k5,456,1
132,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,,1960,black,,,,MALE,300000000,k3,123,1
133,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,true  ,1970,white,,2023-08-16,,COMPANY,400000000,k5,123,1
134,2017-01-09,2017-01-09,알파 센타우리,false ,true  ,1980,black,,2023-08-16,,FEMALE,300000000,k3,789,1
135,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,1990,yellow,,2023-09-01,거절,MALE,400000000,k5,789,2
136,2017-01-09,2017-01-09,경상북도 포항시 북구,false ,false  ,2000,black,,2023-09-01,거절,FEMALE,300000000,k3,456,1
137,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,,1970,white,,,,MALE,400000000,k5,456,2
138,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,,1960,black,,,,FEMALE,300000000,k3,789,1
139,2017-01-09,2017-01-09,부산 해운대,true  ,true  ,1980,yellow,안전하게 와주세요~!,2023-08-16,,MALE,400000000,k5,464,1
140,2017-01-09,2017-01-09,경상북도 포항시 북구,false ,true  ,1970,black,안전하게 와주세요~!,2023-08-16,,FEMALE,300000000,k3,456,1
141,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,1960,white,안전하게 와주세요~!,2023-09-01,거절,MALE,400000000,k5,123,1
142,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,1950,black,안전하게 와주세요~!,2023-09-01,거절,FEMALE,300000000,k3,123,2
143,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,,2000,yellow,안전하게 와주세요~!,,,MALE,400000000,k5,789,1
144,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,,1980,black,안전하게 와주세요~!,,,COMPANY,300000000,k3,789,1
145,2017-01-09,2017-01-09,부산 해운대,true  ,true  ,1950,white,,2023-08-16,,FEMALE,400000000,k5,456,1
146,2017-01-09,2017-01-09,경상북도 포항시 북구,false ,true  ,1950,black,,2023-08-16,,MALE,300000000,k3,987,1
147,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,1960,yellow,,2023-09-01,거절,FEMALE,400000000,k5,123,1
148,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,1970,black,,2023-09-01,거절,MALE,300000000,k3,456,1
149,2017-01-09,2017-01-09,경상북도 포항시 북구,false ,,1980,white,,,,FEMALE,400000000,k5,459,1
150,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,,2001,black,,,,MALE,300000000,k3,987,2
151,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,2002,yellow,,2023-08-16,,FEMALE,400000000,k5,654,1
152,2017-01-10,2017-01-10,알파 센타우리,true  ,true  ,1970,black,,2023-08-16,,MALE,300000000,k3,321,1
153,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,1960,white,,2023-09-01,거절,COMPANY,400000000,k5,546,2
154,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,1980,black,,2023-09-01,거절,FEMALE,300000000,k3,879,1
155,2017-01-10,2017-01-10,알파 센타우리,true  ,,1970,yellow,,,,MALE,400000000,k5,321,1
156,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,,1960,blue,,,,FEMALE,300000000,k3,456,1
157,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,1950,yellow,,2023-08-16,,MALE,400000000,k5,457,1
158,2017-01-10,2017-01-10,알파 센타우리,true  ,true  ,2000,black,,2023-08-16,,FEMALE,300000000,k3,458,1
159,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,1980,yellow,어디로 갈까요?,2023-09-01,거절,MALE,400000000,k5,459,1
160,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,1980,blue,,2023-09-01,거절,FEMALE,300000000,k3,460,1
161,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,,1950,white,,,,MALE,400000000,k5,461,1
162,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,,1950,black,,,,FEMALE,300000000,k3,462,2
163,2017-01-10,2017-01-10,부산 해운대,false ,true  ,1960,yellow,,2023-08-16,,MALE,400000000,k5,463,1
164,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,1970,blue,,2023-08-16,,COMPANY,300000000,k3,987,1
165,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,1980,white,,2023-09-01,거절,FEMALE,400000000,k5,456,1
166,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,false  ,1990,black,,2023-09-01,거절,MALE,300000000,k3,456,1
167,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,,2000,yellow,어디로 갈까요?,,,FEMALE,400000000,k5,123,2
168,2017-01-10,2017-01-10,알파 센타우리,true  ,,1970,blue,어디로 갈까요?,,,MALE,300000000,k3,456,1
169,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,true  ,1960,white,,2023-08-16,,FEMALE,400000000,k5,987,1
170,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,1980,black,,2023-08-16,,MALE,300000000,k3,987,1
171,2017-01-10,2017-01-10,알파 센타우리,true  ,false  ,1970,yellow,,2023-09-01,거절,FEMALE,400000000,k5,654,1
172,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,false  ,1960,blue,,2023-09-01,거절,MALE,300000000,k3,321,1
173,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,,1950,white,,,,COMPANY,400000000,k5,546,1
174,2017-01-10,2017-01-10,알파 센타우리,false ,,2000,black,,,,FEMALE,300000000,k3,879,1
175,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,1980,yellow,안전하게 와주세요~!,2023-08-16,,MALE,400000000,k5,321,2
176,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,1980,blue,안전하게 와주세요~!,2023-08-16,,FEMALE,300000000,k3,456,1
177,2017-01-10,2017-01-10,ㅍ,true  ,false  ,2001,white,안전하게 와주세요~!,2023-09-01,거절,MALE,400000000,k5,457,1
178,2017-01-10,2017-01-10,오키나와,false ,false  ,2002,black,안전하게 와주세요~!,2023-09-01,거절,FEMALE,300000000,k3,458,2
179,2017-01-10,2017-01-10,알파 센타우리,false ,,1950,yellow,안전하게 와주세요~!,,,MALE,400000000,k5,459,1
180,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,,1950,blue,안전하게 와주세요~!,,,FEMALE,300000000,k3,460,1
181,2017-01-10,2017-01-10,알파 센타우리,false ,true  ,1960,white,,2023-08-16,,MALE,400000000,k5,461,1
182,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,1970,black,,2023-08-16,,FEMALE,300000000,k3,462,1
183,2017-01-10,2017-01-10,부산 해운대,false ,false  ,1980,yellow,,2023-09-01,거절,MALE,400000000,k5,463,1
184,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,2001,blue,,2023-09-01,거절,COMPANY,300000000,k3,546,1
185,2017-01-10,2017-01-10,알파 센타우리,true  ,,2002,white,,,,COMPANY,400000000,k5,879,1
186,2017-01-10,2017-01-10,알파 센타우리,true  ,,1970,black,,,,FEMALE,300000000,k3,321,2
187,2017-01-10,2017-01-10,알파 센타우리,true  ,true  ,1960,yellow,,2023-08-16,,MALE,400000000,k5,456,1
188,2017-01-10,2017-01-10,알파 센타우리,true  ,true  ,1980,blue,가족 여행 갈겁니다!!,2023-08-16,,FEMALE,300000000,k3,457,2
189,2017-01-10,2017-01-10,오키나와,true  ,false  ,1970,white,,2023-09-01,거절,MALE,400000000,k5,458,1
190,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,false  ,1960,black,,2023-09-01,거절,FEMALE,300000000,k3,459,1
191,2017-01-10,2017-01-10,오키나와,false ,,1950,yellow,,,,MALE,400000000,k5,460,1
192,2017-01-10,2017-01-10,오키나와,true  ,,1970,blue,,,,FEMALE,300000000,k3,461,1
193,2017-01-10,2017-01-10,오키나와,true  ,true  ,1960,yellow,,2023-08-16,,MALE,400000000,k5,462,2
194,2017-01-10,2017-01-10,알파 센타우리,false ,true  ,2005,black,,2023-08-16,,COMPANY,300000000,k3,463,1
195,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,2004,yellow,,2023-09-01,거절,FEMALE,400000000,k5,654,1
196,2017-01-10,2017-01-10,알파 센타우리,true  ,false  ,2004,blue,가족 여행 갈겁니다!!,2023-09-01,거절,MALE,300000000,k3,321,1
197,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,,2003,white,가족 여행 갈겁니다!!,,,FEMALE,400000000,k5,546,1
198,2017-01-10,2017-01-10,부산 해운대,true  ,,2001,black,,,,MALE,300000000,k3,879,1
199,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,true  ,2000,yellow,어디로 갈까요?,2023-08-16,,FEMALE,400000000,k5,321,1
200,2017-01-11,2017-01-11,알파 센타우리,false ,true  ,2000,blue,,2023-08-16,,MALE,300000000,k3,456,1
201,2017-01-11,2017-01-11,알파 센타우리,true  ,false  ,1980,white,,2023-09-01,거절,FEMALE,400000000,k5,456,1
202,2017-01-11,2017-01-11,알파 센타우리,true  ,false  ,1980,black,,2023-09-01,거절,MALE,300000000,k3,457,2
203,2017-01-11,2017-01-11,알파 센타우리,false ,,1950,yellow,,,,FEMALE,400000000,k5,458,1
204,2017-01-11,2017-01-11,오키나와,true  ,,1970,blue,,,,MALE,300000000,k3,459,1
205,2017-01-11,2017-01-11,경상북도 포항시 북구,true ,true  ,1950,white,,2023-08-16,,COMPANY,400000000,k5,456,1
206,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,true  ,1960,black,가족 여행 갈겁니다!!,2023-08-16,,FEMALE,300000000,k3,457,1
207,2017-01-11,2017-01-11,경상북도 포항시 북구,false ,false  ,1970,yellow,안전하게 와주세요~!,2023-09-01,거절,MALE,400000000,k5,458,2
208,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,false  ,1980,blue,안전하게 와주세요~!,2023-09-01,거절,FEMALE,300000000,k3,459,1
209,2017-01-11,2017-01-11,경상북도 포항시 북구,false ,,1990,white,,,,MALE,400000000,k5,457,1
210,2017-01-11,2017-01-11,알파 센타우리,true  ,,2000,black,,,,FEMALE,300000000,k3,458,1
211,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,true  ,1970,yellow,,2023-08-16,,MALE,400000000,k5,459,1
212,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,true  ,1960,blue,,2023-08-16,,FEMALE,300000000,k3,460,1
213,2017-01-11,2017-01-11,경상북도 포항시 북구,false ,false  ,1980,white,,2023-09-01,거절,MALE,400000000,k5,461,1
214,2017-01-11,2017-01-11,알파 센타우리,false ,false  ,1970,black,,2023-09-01,거절,COMPANY,300000000,k3,123,1
215,2017-01-11,2017-01-11,알파 센타우리,true  ,,1960,yellow,,,,FEMALE,400000000,k5,456,2
216,2017-01-11,2017-01-11,알파 센타우리,false ,,1950,blue,가족 여행 갈겁니다!!,,,MALE,300000000,k3,789,1
217,2017-01-12,2017-01-12,알파 센타우리,true  ,true  ,2000,white,,2023-08-16,,FEMALE,400000000,k5,456,1
