89,2017-01-07,2017-01-07,경상북도 포항시 북구,false ,null,white,,,,400000000,k5,458,1,1960,MALE
90,2017-01-07,2017-01-07,경상북도 포항시 북구,true  ,null,black,,,,300000000,k3,459,1,1970,FEMALE
91,2017-01-07,2017-01-07,경상북도 포항시 북구,false ,true  ,yellow,,2023-08-16,,400000000,k5,460,2,1980,MALE
92,2017-01-07,2017-01-07,알파 센타우리,true  ,true  ,blue,,2023-08-16,,300000000,k3,461,1,1990,COMPANY
93,2017-01-07,2017-01-07,경상북도 포항시 북구,true  ,false  ,white,,2023-09-01,거절,400000000,k5,462,1,2000,FEMALE
94,2017-01-07,2017-01-07,경상북도 포항시 북구,true  ,false  ,black,,2023-09-01,거절,300000000,k3,463,1,1970,MALE
95,2017-01-07,2017-01-07,알파 센타우리,false ,null,yellow,,,,400000000,k5,654,1,1960,FEMALE
96,2017-01-07,2017-01-07,경상북도 포항시 북구,false ,null,blue,,,,300000000,k3,321,1,1980,MALE
97,2017-01-07,2017-01-07,경상북도 포항시 북구,true  ,true  ,white,,2023-08-16,,400000000,k5,546,1,1970,FEMALE
98,2017-01-07,2017-01-07,경상북도 포항시 북구,false ,true  ,black,,2023-08-16,,300000000,k3,879,1,1960,MALE
99,2017-01-07,2017-01-07,대구광역시,true  ,false  ,yellow,,2023-09-01,거절,400000000,k5,321,2,1950,FEMALE
100,2017-01-07,2017-01-07,대구광역시,false ,false  ,blue,,2023-09-01,거절,300000000,k3,456,1,2000,MALE
101,2017-01-07,2017-01-07,경상북도 포항시 북구,true  ,null,white,,,,400000000,k5,123,1,1980,FEMALE
102,2017-01-07,2017-01-07,경상북도 포항시 북구,true  ,null,black,,,,300000000,k3,456,2,1980,MALE
103,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,yellow,,2023-08-16,,400000000,k5,789,1,2001,COMPANY
104,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,true  ,blue,,2023-08-16,,300000000,k3,456,1,2002,FEMALE
105,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,white,,2023-09-01,거절,400000000,k5,546,1,1950,MALE
106,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,black,,2023-09-01,거절,300000000,k3,231,1,1950,FEMALE
107,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,null,yellow,,,,400000000,k5,321,1,1960,MALE
108,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,null,blue,,,,300000000,k3,123,1,1970,FEMALE
109,2017-01-08,2017-01-08,알파 센타우리,false ,true  ,white,,2023-08-16,,400000000,k5,456,1,1980,MALE
110,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,black,,2023-08-16,,300000000,k3,789,1,2001,FEMALE
111,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,yellow,,2023-09-01,거절,400000000,k5,654,2,2002,MALE
112,2017-01-08,2017-01-08,알파 센타우리,true  ,false  ,blue,,2023-09-01,거절,300000000,k3,319,1,1970,COMPANY
113,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,null,white,,,,400000000,k5,987,1,1960,FEMALE
114,2017-01-08,2017-01-08,알파 센타우리,false ,null,black,,,,300000000,k3,546,1,1980,MALE
115,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,yellow,,2023-08-16,,400000000,k5,231,1,1970,FEMALE
116,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,blue,,2023-08-16,,300000000,k3,321,2,1960,MALE
117,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,false  ,white,,2023-09-01,거절,400000000,k5,123,1,1950,FEMALE
118,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,black,,2023-09-01,거절,300000000,k3,456,1,1970,MALE
119,2017-01-08,2017-01-08,부산 해운대,true  ,null,yellow,,,,400000000,k5,789,1,1960,FEMALE
120,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,null,blue,,,,300000000,k3,654,1,2005,MALE
121,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,white,,2023-08-16,,400000000,k5,319,1,2004,FEMALE
122,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,true  ,black,,2023-08-16,,300000000,k3,987,1,2004,MALE
123,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,yellow,,2023-09-01,거절,400000000,k5,654,1,2003,COMPANY
124,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,blue,,2023-09-01,거절,300000000,k3,464,2,2001,COMPANY
125,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,null,white,,,,400000000,k5,456,1,2000,FEMALE
126,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,null,black,,,,300000000,k3,123,1,2000,MALE
127,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,true  ,yellow,,2023-08-16,,400000000,k5,123,2,1980,FEMALE
128,2017-01-08,2017-01-08,알파 센타우리,true  ,true  ,blue,,2023-08-16,,300000000,k3,789,1,1980,MALE
129,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,white,,2023-09-01,거절,400000000,k5,789,1,1950,FEMALE
130,2017-01-08,2017-01-08,경상북도 포항시 북구,true  ,false  ,black,,2023-09-01,거절,300000000,k3,456,1,1970,MALE
131,2017-01-08,2017-01-08,알파 센타우리,false ,null,yellow,,,,400000000,k5,456,1,1950,FEMALE
132,2017-01-08,2017-01-08,경상북도 포항시 북구,false ,null,blue,,,,300000000,k3,123,1,1960,MALE
133,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,true  ,white,,2023-08-16,,400000000,k5,123,1,1970,COMPANY
134,2017-01-09,2017-01-09,알파 센타우리,false ,true  ,black,,2023-08-16,,300000000,k3,789,1,1980,FEMALE
135,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,yellow,,2023-09-01,거절,400000000,k5,789,2,1990,MALE
136,2017-01-09,2017-01-09,경상북도 포항시 북구,false ,false  ,blue,,2023-09-01,거절,300000000,k3,456,1,2000,FEMALE
137,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,null,white,,,,400000000,k5,456,2,1970,MALE
138,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,null,black,,,,300000000,k3,789,1,1960,FEMALE
139,2017-01-09,2017-01-09,부산 해운대,true  ,true  ,yellow,안전하게 와주세요~!,2023-08-16,,400000000,k5,464,1,1980,MALE
140,2017-01-09,2017-01-09,경상북도 포항시 북구,false ,true  ,blue,안전하게 와주세요~!,2023-08-16,,300000000,k3,456,1,1970,FEMALE
141,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,white,안전하게 와주세요~!,2023-09-01,거절,400000000,k5,123,1,1960,MALE
142,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,black,안전하게 와주세요~!,2023-09-01,거절,300000000,k3,123,2,1950,FEMALE
143,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,null,yellow,안전하게 와주세요~!,,,400000000,k5,789,1,2000,MALE
144,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,null,blue,안전하게 와주세요~!,,,300000000,k3,789,1,1980,COMPANY
145,2017-01-09,2017-01-09,부산 해운대,true  ,true  ,white,,2023-08-16,,400000000,k5,456,1,1950,FEMALE
146,2017-01-09,2017-01-09,경상북도 포항시 북구,false ,true  ,black,,2023-08-16,,300000000,k3,987,1,1950,MALE
147,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,yellow,,2023-09-01,거절,400000000,k5,123,1,1960,FEMALE
148,2017-01-09,2017-01-09,경상북도 포항시 북구,true  ,false  ,blue,,2023-09-01,거절,300000000,k3,456,1,1970,MALE
149,2017-01-09,2017-01-09,경상북도 포항시 북구,false ,null,white,,,,400000000,k5,459,1,1980,FEMALE
150,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,null,black,,,,300000000,k3,987,2,2001,MALE
151,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,yellow,,2023-08-16,,400000000,k5,654,1,2002,FEMALE
152,2017-01-10,2017-01-10,알파 센타우리,true  ,true  ,blue,,2023-08-16,,300000000,k3,321,1,1970,MALE
153,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,white,,2023-09-01,거절,400000000,k5,546,2,1960,COMPANY
154,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,black,,2023-09-01,거절,300000000,k3,879,1,1980,FEMALE
155,2017-01-10,2017-01-10,알파 센타우리,true  ,null,yellow,,,,400000000,k5,321,1,1970,MALE
156,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,null,blue,,,,300000000,k3,456,1,1960,FEMALE
157,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,white,,2023-08-16,,400000000,k5,457,1,1950,MALE
158,2017-01-10,2017-01-10,알파 센타우리,true  ,true  ,black,,2023-08-16,,300000000,k3,458,1,2000,FEMALE
159,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,yellow,어디로 갈까요?,2023-09-01,거절,400000000,k5,459,1,1980,MALE
160,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,blue,,2023-09-01,거절,300000000,k3,460,1,1980,FEMALE
161,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,null,white,,,,400000000,k5,461,1,1950,MALE
162,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,null,black,,,,300000000,k3,462,2,1950,FEMALE
163,2017-01-10,2017-01-10,부산 해운대,false ,true  ,yellow,,2023-08-16,,400000000,k5,463,1,1960,MALE
164,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,blue,,2023-08-16,,300000000,k3,987,1,1970,COMPANY
165,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,white,,2023-09-01,거절,400000000,k5,456,1,1980,FEMALE
166,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,false  ,black,,2023-09-01,거절,300000000,k3,456,1,1990,MALE
167,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,null,yellow,어디로 갈까요?,,,400000000,k5,123,2,2000,FEMALE
168,2017-01-10,2017-01-10,알파 센타우리,true  ,null,blue,어디로 갈까요?,,,300000000,k3,456,1,1970,MALE
169,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,true  ,white,,2023-08-16,,400000000,k5,987,1,1960,FEMALE
170,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,black,,2023-08-16,,300000000,k3,987,1,1980,MALE
171,2017-01-10,2017-01-10,알파 센타우리,true  ,false  ,yellow,,2023-09-01,거절,400000000,k5,654,1,1970,FEMALE
172,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,false  ,blue,,2023-09-01,거절,300000000,k3,321,1,1960,MALE
173,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,null,white,,,,400000000,k5,546,1,1950,COMPANY
174,2017-01-10,2017-01-10,알파 센타우리,false ,null,black,,,,300000000,k3,879,1,2000,FEMALE
175,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,yellow,안전하게 와주세요~!,2023-08-16,,400000000,k5,321,2,1980,MALE
176,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,blue,안전하게 와주세요~!,2023-08-16,,300000000,k3,456,1,1980,FEMALE
177,2017-01-10,2017-01-10,ㅍ,true  ,false  ,white,안전하게 와주세요~!,2023-09-01,거절,400000000,k5,457,1,2001,MALE
178,2017-01-10,2017-01-10,오키나와,false ,false  ,black,안전하게 와주세요~!,2023-09-01,거절,300000000,k3,458,2,2002,FEMALE
179,2017-01-10,2017-01-10,알파 센타우리,false ,null,yellow,안전하게 와주세요~!,,,400000000,k5,459,1,1950,MALE
180,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,null,blue,안전하게 와주세요~!,,,300000000,k3,460,1,1950,FEMALE
181,2017-01-10,2017-01-10,알파 센타우리,false ,true  ,white,,2023-08-16,,400000000,k5,461,1,1960,MALE
182,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,true  ,black,,2023-08-16,,300000000,k3,462,1,1970,FEMALE
183,2017-01-10,2017-01-10,부산 해운대,false ,false  ,yellow,,2023-09-01,거절,400000000,k5,463,1,1980,MALE
184,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,blue,,2023-09-01,거절,300000000,k3,546,1,2001,COMPANY
185,2017-01-10,2017-01-10,알파 센타우리,true  ,null,white,,,,400000000,k5,879,1,2002,COMPANY
186,2017-01-10,2017-01-10,알파 센타우리,true  ,null,black,,,,300000000,k3,321,2,1970,FEMALE
187,2017-01-10,2017-01-10,알파 센타우리,true  ,true  ,yellow,,2023-08-16,,400000000,k5,456,1,1960,MALE
188,2017-01-10,2017-01-10,알파 센타우리,true  ,true  ,blue,가족 여행 갈겁니다!!,2023-08-16,,300000000,k3,457,2,1980,FEMALE
189,2017-01-10,2017-01-10,오키나와,true  ,false  ,white,,2023-09-01,거절,400000000,k5,458,1,1970,MALE
190,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,false  ,black,,2023-09-01,거절,300000000,k3,459,1,1960,FEMALE
191,2017-01-10,2017-01-10,오키나와,false ,null,yellow,,,,400000000,k5,460,1,1950,MALE
192,2017-01-10,2017-01-10,오키나와,true  ,null,blue,,,,300000000,k3,461,1,1970,FEMALE
193,2017-01-10,2017-01-10,오키나와,true  ,true  ,white,,2023-08-16,,400000000,k5,462,2,1960,MALE
194,2017-01-10,2017-01-10,알파 센타우리,false ,true  ,black,,2023-08-16,,300000000,k3,463,1,2005,COMPANY
195,2017-01-10,2017-01-10,경상북도 포항시 북구,true  ,false  ,yellow,,2023-09-01,거절,400000000,k5,654,1,2004,FEMALE
196,2017-01-10,2017-01-10,알파 센타우리,true  ,false  ,blue,가족 여행 갈겁니다!!,2023-09-01,거절,300000000,k3,321,1,2004,MALE
197,2017-01-10,2017-01-10,경상북도 포항시 북구,false ,null,white,가족 여행 갈겁니다!!,,,400000000,k5,546,1,2003,FEMALE
198,2017-01-10,2017-01-10,부산 해운대,true  ,null,black,,,,300000000,k3,879,1,2001,MALE
199,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,true  ,yellow,어디로 갈까요?,2023-08-16,,400000000,k5,321,1,2000,FEMALE
200,2017-01-11,2017-01-11,알파 센타우리,false ,true  ,blue,,2023-08-16,,300000000,k3,456,1,2000,MALE
201,2017-01-11,2017-01-11,알파 센타우리,true  ,false  ,white,,2023-09-01,거절,400000000,k5,456,1,1980,FEMALE
202,2017-01-11,2017-01-11,알파 센타우리,true  ,false  ,black,,2023-09-01,거절,300000000,k3,457,2,1980,MALE
203,2017-01-11,2017-01-11,알파 센타우리,false ,null,yellow,,,,400000000,k5,458,1,1950,FEMALE
204,2017-01-11,2017-01-11,오키나와,true  ,null,blue,,,,300000000,k3,459,1,1970,MALE
205,2017-01-11,2017-01-11,경상북도 포항시 북구,true ,true  ,white,,2023-08-16,,400000000,k5,456,1,1950,COMPANY
206,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,true  ,black,가족 여행 갈겁니다!!,2023-08-16,,300000000,k3,457,1,1960,FEMALE
207,2017-01-11,2017-01-11,경상북도 포항시 북구,false ,false  ,yellow,안전하게 와주세요~!,2023-09-01,거절,400000000,k5,458,2,1970,MALE
208,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,false  ,blue,안전하게 와주세요~!,2023-09-01,거절,300000000,k3,459,1,1980,FEMALE
209,2017-01-11,2017-01-11,경상북도 포항시 북구,false ,null,white,,,,400000000,k5,457,1,1990,MALE
210,2017-01-11,2017-01-11,알파 센타우리,true  ,null,black,,,,300000000,k3,458,1,2000,FEMALE
211,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,true  ,yellow,,2023-08-16,,400000000,k5,459,1,1970,MALE
212,2017-01-11,2017-01-11,경상북도 포항시 북구,true  ,true  ,blue,,2023-08-16,,300000000,k3,460,1,1960,FEMALE
213,2017-01-11,2017-01-11,경상북도 포항시 북구,false ,false  ,white,,2023-09-01,거절,400000000,k5,461,1,1980,MALE
214,2017-01-11,2017-01-11,알파 센타우리,false ,false  ,black,,2023-09-01,거절,300000000,k3,123,1,1970,COMPANY
215,2017-01-11,2017-01-11,알파 센타우리,true  ,null,yellow,,,,400000000,k5,456,2,1960,FEMALE
216,2017-01-11,2017-01-11,알파 센타우리,false ,null,blue,가족 여행 갈겁니다!!,,,300000000,k3,789,1,1950,MALE
